Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,Season,Value
1,Derrick Henry ,TEN,RB,26,16,16,0,0,0,0,0,378,2027,5.36,17,31,19,114,6.0,0,3,2,17,1.0,0.0,314.0,333.1,341.1,323.6,184.0,1,1.0,2020,RB1
2,Alvin Kamara ,NOR,RB,25,15,10,0,0,0,0,0,187,932,4.98,16,107,83,756,9.11,5,1,0,21,0.0,0.0,295.0,377.8,383.8,336.3,165.0,2,2.0,2020,RB1
3,Dalvin Cook,MIN,RB,25,14,14,0,0,0,0,0,312,1557,4.99,16,54,44,361,8.2,1,5,3,17,3.0,0.0,294.0,337.8,346.8,315.8,164.0,3,3.0,2020,RB1
12,Jonathan Taylor,IND,RB,21,15,13,0,0,0,0,0,232,1169,5.04,11,39,36,299,8.31,1,1,1,12,0.0,0.0,217.0,252.8,259.8,234.8,87.0,4,12.0,2020,RB1
13,Aaron Jones,GNB,RB,26,14,14,0,0,0,0,0,201,1104,5.49,9,63,47,355,7.55,2,2,0,11,0.0,0.0,212.0,258.9,264.9,235.4,82.0,5,13.0,2020,RB1
15,David Montgomery,CHI,RB,23,15,14,0,0,0,0,0,247,1070,4.33,8,68,54,438,8.11,2,1,1,10,1.0,0.0,211.0,264.8,271.8,237.8,81.0,6,15.0,2020,RB1
18,James Robinson,JAX,RB,22,14,14,0,0,0,0,0,240,1070,4.46,7,60,49,344,7.02,3,3,1,10,1.0,0.0,201.0,250.4,257.4,225.9,71.0,7,18.0,2020,RB1
19,Josh Jacobs,LVR,RB,22,15,15,0,0,0,0,0,273,1065,3.9,12,45,33,238,7.21,0,2,2,12,0.0,0.0,198.0,231.3,239.3,214.8,68.0,8,19.0,2020,RB1
22,Nick Chubb,CLE,RB,25,12,12,0,0,0,0,0,190,1067,5.62,12,18,16,150,9.38,0,1,1,12,0.0,0.0,192.0,207.7,214.7,199.7,62.0,9,22.0,2020,RB1
31,Kareem Hunt,CLE,RB,25,16,5,0,0,0,0,0,198,841,4.25,6,51,38,304,8.0,5,2,0,11,0.0,0.0,181.0,218.5,224.5,199.5,50.0,10,31.0,2020,RB1
33,Ezekiel Elliott,DAL,RB,25,15,15,0,0,0,0,0,244,979,4.01,6,71,52,338,6.5,2,6,5,8,1.0,0.0,172.0,223.7,234.7,197.7,42.0,11,33.0,2020,RB1
35,Kenyan Drake,ARI,RB,26,15,13,0,0,0,0,0,239,955,4.0,10,31,25,137,5.48,0,3,1,10,0.0,0.0,167.0,192.2,199.2,179.7,37.0,12,35.0,2020,RB1
36,Melvin Gordon,DEN,RB,27,15,10,0,0,0,0,0,215,986,4.59,9,44,32,158,4.94,1,4,4,10,0.0,0.0,166.0,198.4,208.4,182.4,36.0,13,36.0,2020,RB2
37,Antonio Gibson,WAS,RB,22,14,10,0,0,0,0,0,170,795,4.68,11,44,36,247,6.86,0,2,2,11,0.0,0.0,166.0,202.2,210.2,184.2,36.0,14,37.0,2020,RB2
41,Ronald Jones II,TAM,RB,23,14,13,0,0,0,0,0,192,978,5.09,7,42,28,165,5.89,1,2,2,8,0.0,0.0,158.0,186.3,194.3,172.3,28.0,15,41.0,2020,RB2
47,Chris Carson,SEA,RB,26,12,12,0,0,0,0,0,141,681,4.83,5,46,37,287,7.76,4,1,0,9,0.0,0.0,151.0,187.8,193.8,169.3,21.0,16,47.0,2020,RB2
48,J.K. Dobbins,BAL,RB,22,15,1,0,0,0,0,0,134,805,6.01,9,24,18,120,6.67,0,2,0,9,2.0,0.0,151.0,168.5,174.5,159.5,20.0,17,48.0,2020,RB2
54,Mike Davis,CAR,RB,27,15,12,0,0,0,0,0,165,642,3.89,6,70,59,373,6.32,2,1,1,8,0.0,0.0,148.0,206.5,213.5,177.0,17.0,18,54.0,2020,RB2
55,David Johnson,HOU,RB,29,12,12,0,0,0,0,0,147,691,4.7,6,46,33,314,9.52,2,2,1,8,0.0,0.0,147.0,179.5,186.5,163.0,16.0,19,55.0,2020,RB2
59,D'Andre Swift,DET,RB,21,13,4,0,0,0,0,0,114,521,4.57,8,57,46,357,7.76,2,3,2,10,0.0,0.0,144.0,189.8,197.8,166.8,14.0,20,59.0,2020,RB2
60,Miles Sanders,PHI,RB,23,12,11,0,0,0,0,0,164,867,5.29,6,52,28,197,7.04,0,4,2,6,2.0,0.0,142.0,170.4,178.4,156.4,12.0,21,60.0,2020,RB2
65,Clyde Edwards-Helaire,KAN,RB,21,13,13,0,0,0,0,0,181,803,4.44,4,54,36,297,8.25,1,0,0,5,0.0,0.0,140.0,176.0,182.0,158.0,10.0,22,65.0,2020,RB2
68,Todd Gurley,ATL,RB,26,15,15,0,0,0,0,0,195,678,3.48,9,34,25,164,6.56,0,2,0,9,0.0,0.0,138.0,163.2,169.2,150.7,8.0,23,68.0,2020,RB2
78,Nyheim Hines,IND,RB,24,16,2,0,0,0,0,0,89,380,4.27,3,76,63,482,7.65,4,0,0,7,1.0,0.0,130.0,193.2,199.2,161.7,0.0,24,78.0,2020,RB2
101,James Conner,PIT,RB,25,13,11,0,0,0,0,0,169,721,4.27,6,43,35,215,6.14,0,2,0,6,0.0,0.0,130.0,164.6,170.6,147.1,0.0,25,0.0,2020,RB3
102,Jeff Wilson,SFO,RB,25,12,3,0,0,0,0,0,126,600,4.76,7,28,13,133,10.23,3,2,2,10,0.0,0.0,129.0,142.3,150.3,135.8,0.0,26,0.0,2020,RB3
106,Myles Gaskin,MIA,RB,23,10,7,0,0,0,0,0,142,584,4.11,3,47,41,388,9.46,2,2,2,5,0.0,0.0,123.0,164.2,172.2,143.7,0.0,27,0.0,2020,RB3
107,Gus Edwards,BAL,RB,25,16,6,0,0,0,0,0,144,723,5.02,6,13,9,129,14.33,0,1,1,6,0.0,0.0,119.0,128.2,135.2,123.7,0.0,28,0.0,2020,RB3
109,Wayne Gallman,NYG,RB,26,15,10,0,0,0,0,0,147,682,4.64,6,27,21,114,5.43,0,1,0,6,0.0,0.0,116.0,136.6,142.6,126.1,0.0,29,0.0,2020,RB3
112,Chase Edmonds,ARI,RB,24,16,2,0,0,0,0,0,97,448,4.62,1,67,53,402,7.58,4,2,0,5,0.0,0.0,115.0,168.0,174.0,141.5,0.0,30,0.0,2020,RB3
115,Darrell Henderson,LAR,RB,23,15,11,0,0,0,0,0,138,624,4.52,5,24,16,159,9.94,1,0,0,6,0.0,0.0,114.0,130.3,136.3,122.3,0.0,31,0.0,2020,RB3
117,Latavius Murray,NOR,RB,30,15,7,0,0,0,0,0,146,656,4.49,4,26,23,176,7.65,1,1,0,5,0.0,0.0,113.0,136.2,142.2,124.7,0.0,32,0.0,2020,RB3
118,Adrian Peterson,DET,RB,35,16,10,0,0,0,0,0,156,604,3.87,7,18,12,101,8.42,0,0,0,7,0.0,0.0,113.0,124.5,130.5,118.5,0.0,33,0.0,2020,RB3
119,Giovani Bernard,CIN,RB,29,16,10,0,0,0,0,0,124,416,3.35,3,59,47,355,7.55,3,1,1,6,0.0,0.0,111.0,158.1,165.1,134.6,0.0,36,0.0,2020,RB3
120,Austin Ekeler,LAC,RB,25,10,10,0,0,0,0,0,116,530,4.57,1,65,54,403,7.46,2,1,0,3,0.0,0.0,111.0,165.3,171.3,138.3,0.0,35,0.0,2020,RB3
121,J.D. McKissic,WAS,RB,27,16,7,0,0,0,0,0,85,365,4.29,1,110,80,589,7.36,2,3,1,3,0.0,0.0,111.0,191.4,198.4,151.4,0.0,34,0.0,2020,RB3
127,Devin Singletary,BUF,RB,23,16,16,0,0,0,0,0,156,687,4.4,2,50,38,269,7.08,0,1,1,2,0.0,0.0,106.0,143.6,150.6,124.6,0.0,37,0.0,2020,RB4
139,Leonard Fournette,TAM,RB,25,13,3,0,0,0,0,0,97,367,3.78,6,47,36,233,6.47,0,0,0,6,0.0,0.0,96.0,132.0,138.0,114.0,0.0,39,0.0,2020,RB4
140,Jamaal Williams,GNB,RB,25,14,3,0,0,0,0,0,119,505,4.24,2,35,31,236,7.61,1,0,0,3,2.0,0.0,96.0,127.1,133.1,111.6,0.0,38,0.0,2020,RB4
142,Jerick McKinnon,SFO,RB,28,16,4,0,0,0,0,0,81,319,3.94,5,46,33,253,7.67,1,0,0,6,0.0,0.0,93.0,126.2,132.2,109.7,0.0,40,0.0,2020,RB4
144,Tony Pollard,DAL,RB,23,16,2,0,0,0,0,0,101,435,4.31,4,40,28,192,6.86,1,0,0,5,0.0,0.0,93.0,120.7,126.7,106.7,0.0,41,0.0,2020,RB4
145,Cam Akers,LAR,RB,21,13,5,0,0,0,0,0,145,625,4.31,2,14,11,123,11.18,1,1,1,3,0.0,0.0,91.0,101.8,108.8,96.3,0.0,42,0.0,2020,RB4
149,Zack Moss,BUF,RB,23,13,0,0,0,0,0,0,112,481,4.29,4,18,14,95,6.79,1,0,0,5,0.0,0.0,88.0,101.6,104.6,94.6,0.0,43,0.0,2020,RB4
152,Malcolm Brown,LAR,RB,27,16,0,0,0,0,0,0,101,419,4.15,5,33,23,162,7.04,0,1,1,5,0.0,0.0,86.0,109.1,116.1,97.6,0.0,45,0.0,2020,RB4
154,Damien Harris,NWE,RB,23,10,10,0,0,0,0,0,137,691,5.04,2,7,5,52,10.4,0,1,0,2,0.0,0.0,86.0,91.3,94.3,88.8,0.0,44,0.0,2020,RB4
156,Frank Gore,NYJ,RB,37,15,14,0,0,0,0,0,187,653,3.49,2,19,16,89,5.56,0,1,1,2,0.0,0.0,84.0,100.2,104.2,92.2,0.0,46,0.0,2020,RB4
161,Raheem Mostert,SFO,RB,28,8,8,0,0,0,0,0,104,521,5.01,2,19,16,156,9.75,1,1,1,3,0.0,0.0,84.0,99.7,106.7,91.7,0.0,47,0.0,2020,RB4
163,Rex Burkhead,NWE,RB,30,10,0,0,0,0,0,0,67,274,4.09,3,33,25,192,7.68,3,0,0,6,0.0,0.0,83.0,107.6,113.6,95.1,0.0,48,0.0,2020,RB4
166,Joe Mixon,CIN,RB,24,6,6,0,0,0,0,0,119,428,3.6,3,26,21,138,6.57,1,1,1,4,0.0,0.0,79.0,99.6,106.6,89.1,0.0,49,0.0,2020,Waiver
171,Alexander Mattison,MIN,RB,22,13,2,0,0,0,0,0,96,434,4.52,2,15,13,125,9.62,1,0,0,3,0.0,0.0,74.0,86.9,92.9,80.4,0.0,50,0.0,2020,Waiver
172,Christian McCaffrey,CAR,RB,24,3,3,0,0,0,0,0,59,225,3.81,5,19,17,149,8.76,1,0,0,6,0.0,0.0,73.0,90.4,96.4,81.9,0.0,51,0.0,2020,Waiver
176,Boston Scott,PHI,RB,25,16,4,0,0,0,0,0,80,374,4.68,1,36,25,212,8.48,1,2,0,2,0.0,0.0,71.0,95.6,101.6,83.1,0.0,52,0.0,2020,Waiver
178,Brian Hill,ATL,RB,25,16,1,0,0,0,0,0,100,465,4.65,1,30,25,199,7.96,0,2,1,1,0.0,0.0,70.0,95.4,102.4,82.9,0.0,53,0.0,2020,Waiver
181,Devontae Booker,LVR,RB,28,16,1,0,0,0,0,0,93,423,4.55,3,21,17,84,4.94,0,1,0,3,0.0,0.0,69.0,85.7,88.7,77.2,0.0,55,0.0,2020,Waiver
183,Carlos Hyde,SEA,RB,30,10,1,0,0,0,0,0,81,356,4.4,4,20,16,93,5.81,0,1,0,4,0.0,0.0,69.0,84.9,87.9,76.9,0.0,54,0.0,2020,Waiver
191,Sony Michel,NWE,RB,25,9,6,0,0,0,0,0,79,449,5.68,1,9,7,114,16.29,1,0,0,2,0.0,0.0,68.0,75.3,81.3,71.8,0.0,56,0.0,2020,Waiver
192,James White,NWE,RB,28,14,0,0,0,0,0,0,35,121,3.46,2,62,49,375,7.65,1,1,0,3,0.0,0.0,68.0,116.6,122.6,92.1,0.0,57,0.0,2020,Waiver
194,Kalen Ballage,2TM,RB,25,11,2,0,0,0,0,0,91,303,3.33,3,37,29,166,5.72,0,1,0,3,0.0,0.0,65.0,93.9,99.9,79.4,0.0,59,0.0,2020,Waiver
196,Benny Snell Jr.,PIT,RB,22,16,3,0,0,0,0,0,111,368,3.32,4,14,10,61,6.1,0,2,1,4,0.0,0.0,65.0,74.9,78.9,69.9,0.0,58,0.0,2020,Waiver
201,Kyle Juszczyk,SFO,RB,29,16,15,0,0,0,0,0,17,64,3.76,2,29,19,202,10.63,4,1,0,6,0.0,0.0,63.0,81.6,84.6,72.1,0.0,60,0.0,2020,Waiver
211,Le'Veon Bell,2TM,RB,28,11,4,0,0,0,0,0,82,328,4.0,2,20,16,138,8.63,0,1,0,2,0.0,0.0,59.0,74.6,80.6,66.6,0.0,62,0.0,2020,Waiver
212,Phillip Lindsay,DEN,RB,26,11,8,0,0,0,0,0,118,502,4.25,1,14,7,28,4.0,0,0,0,1,0.0,0.0,59.0,66.0,69.0,62.5,0.0,61,0.0,2020,Waiver
214,Salvon Ahmed,MIA,RB,22,6,4,0,0,0,0,0,75,319,4.25,3,14,11,61,5.55,0,0,0,3,1.0,0.0,58.0,69.0,72.0,63.5,0.0,64,0.0,2020,Waiver
215,Joshua Kelley,LAC,RB,23,14,0,0,0,0,0,0,111,354,3.19,2,23,23,148,6.43,0,2,2,2,0.0,0.0,58.0,81.2,89.2,69.7,0.0,63,0.0,2020,Waiver
219,Duke Johnson,HOU,RB,27,11,5,0,0,0,0,0,77,235,3.05,1,35,28,249,8.89,1,3,2,2,0.0,0.0,56.0,84.4,92.4,70.4,0.0,65,0.0,2020,Waiver
224,Samaje Perine,CIN,RB,25,16,1,0,0,0,0,0,63,301,4.78,3,12,11,66,6.0,0,0,0,3,0.0,0.0,55.0,65.7,68.7,60.2,0.0,66,0.0,2020,Waiver
227,Kerryon Johnson,DET,RB,23,16,2,0,0,0,0,0,52,181,3.48,2,26,19,187,9.84,1,1,1,3,0.0,0.0,53.0,71.8,78.8,62.3,0.0,67,0.0,2020,Waiver
231,Peyton Barber,WAS,RB,26,16,2,0,0,0,0,0,94,258,2.74,4,7,4,12,3.0,0,0,0,4,0.0,0.0,51.0,55.0,58.0,53.0,0.0,68,0.0,2020,Waiver
237,Jordan Wilkins,IND,RB,26,15,0,0,0,0,0,0,84,308,3.67,1,16,12,105,8.75,0,0,0,1,1.0,0.0,49.0,61.3,67.3,55.3,0.0,69,0.0,2020,Waiver
244,Mark Ingram,BAL,RB,31,11,9,0,0,0,0,0,72,299,4.15,2,8,6,50,8.33,0,0,0,2,0.0,0.0,47.0,52.9,55.9,49.9,0.0,71,0.0,2020,Waiver
245,Ty Johnson,2TM,RB,23,13,1,0,0,0,0,0,54,254,4.7,1,21,16,99,6.19,1,0,0,2,0.0,0.0,47.0,63.3,66.3,55.3,0.0,70,0.0,2020,Waiver
249,Justin Jackson,LAC,RB,24,9,4,0,0,0,0,0,59,270,4.58,0,24,19,173,9.11,0,0,0,0,1.0,0.0,46.0,65.3,71.3,55.8,0.0,72,0.0,2020,Waiver
258,La'Mical Perine,NYJ,RB,22,10,0,0,0,0,0,0,64,232,3.63,2,15,11,63,5.73,0,0,0,2,0.0,0.0,42.0,52.5,55.5,47.0,0.0,73,0.0,2020,Waiver
265,DeeJay Dallas,SEA,RB,22,12,2,0,0,0,0,0,34,108,3.18,2,20,17,111,6.53,1,0,0,3,0.0,0.0,40.0,56.9,62.9,48.4,0.0,75,0.0,2020,Waiver
266,Ito Smith,ATL,RB,25,14,0,0,0,0,0,0,63,268,4.25,1,26,17,75,4.41,0,1,0,1,0.0,0.0,40.0,57.3,60.3,48.8,0.0,74,0.0,2020,Waiver
270,AJ Dillon,GNB,RB,22,11,0,0,0,0,0,0,46,242,5.26,2,2,2,21,10.5,0,0,0,2,0.0,0.0,38.0,40.3,43.3,39.3,0.0,76,0.0,2020,Waiver
271,Dion Lewis,NYG,RB,30,16,0,0,0,0,0,0,29,115,3.97,2,30,19,127,6.68,1,3,2,3,0.0,0.0,38.0,57.2,65.2,47.7,0.0,77,0.0,2020,Waiver
273,Alfred Morris,NYG,RB,32,9,0,0,0,0,0,0,55,238,4.33,1,4,3,19,6.33,1,0,0,2,0.0,0.0,38.0,40.7,43.7,39.2,0.0,78,0.0,2020,Waiver
276,Darrel Williams,KAN,RB,25,16,0,0,0,0,0,0,39,169,4.33,1,26,18,116,6.44,0,0,0,1,1.0,0.0,37.0,54.5,60.5,45.5,0.0,79,0.0,2020,Waiver
283,Matt Breida,MIA,RB,25,12,1,0,0,0,0,0,59,254,4.31,0,10,9,96,10.67,0,2,1,0,0.0,0.0,33.0,42.0,46.0,37.5,0.0,80,0.0,2020,Waiver
289,Jeremy McNichols,TEN,RB,25,16,0,0,0,0,0,0,47,204,4.34,1,17,12,55,4.58,0,0,0,1,0.0,0.0,32.0,43.9,46.9,37.9,0.0,82,0.0,2020,Waiver
290,Jalen Richard,LVR,RB,27,13,0,0,0,0,0,0,22,123,5.59,1,23,19,138,7.26,0,1,0,1,0.0,0.0,32.0,51.1,57.1,41.6,0.0,81,0.0,2020,Waiver
291,Josh Adams,NYJ,RB,24,8,0,0,0,0,0,0,29,157,5.41,2,8,6,29,4.83,0,0,0,2,0.0,0.0,31.0,36.6,39.6,33.6,0.0,83,0.0,2020,Waiver
297,Jordan Howard,2TM,RB,26,7,4,0,0,0,0,0,35,60,1.71,4,1,1,-3,-3.0,0,1,0,4,0.0,0.0,30.0,30.7,30.7,30.2,0.0,84,0.0,2020,Waiver
301,Devonta Freeman,NYG,RB,28,5,4,0,0,0,0,0,54,172,3.19,1,10,7,58,8.29,0,0,0,1,0.0,0.0,29.0,36.0,39.0,32.5,0.0,85,0.0,2020,Waiver
311,Rodney Smith,CAR,RB,24,7,1,0,0,0,0,0,41,156,3.8,1,11,9,59,6.56,0,1,0,1,0.0,0.0,28.0,36.5,39.5,32.0,0.0,86,0.0,2020,Waiver
315,Lynn Bowden Jr.,MIA,RB,23,10,4,1,2,32,0,0,9,32,3.56,0,37,28,211,7.54,0,0,0,0,0.0,0.0,26.0,53.6,56.6,39.6,0.0,88,0.0,2020,Waiver
320,Darwin Thompson,KAN,RB,23,14,1,0,0,0,0,0,27,97,3.59,1,11,7,65,9.29,1,2,1,2,0.0,0.0,26.0,33.2,34.2,29.7,0.0,87,0.0,2020,Waiver
323,Royce Freeman,DEN,RB,24,16,0,0,0,0,0,0,35,170,4.86,0,13,12,81,6.75,0,0,0,0,0.0,0.0,25.0,37.1,40.1,31.1,0.0,89,0.0,2020,Waiver
325,Jamycal Hasty,SFO,RB,24,8,0,0,0,0,0,0,39,148,3.79,1,8,7,33,4.71,0,1,0,1,0.0,0.0,24.0,31.1,34.1,27.6,0.0,90,0.0,2020,Waiver
327,Travis Homer,SEA,RB,22,9,0,0,0,0,0,0,25,88,3.52,0,10,9,90,10.0,1,0,0,1,0.0,0.0,24.0,32.8,32.8,28.3,0.0,91,0.0,2020,Waiver
331,Chris Thompson,JAX,RB,30,8,0,0,0,0,0,0,7,20,2.86,0,23,20,146,7.3,1,0,0,1,0.0,0.0,23.0,42.6,45.6,32.6,0.0,92,0.0,2020,Waiver
333,Ameer Abdullah,MIN,RB,27,16,0,0,0,0,0,0,8,42,5.25,0,9,8,58,7.25,2,0,0,2,0.0,0.0,22.0,30.0,30.0,26.0,0.0,93,0.0,2020,Waiver
340,Alex Collins,SEA,RB,26,3,1,0,0,0,0,0,18,77,4.28,2,2,1,4,4.0,0,0,0,2,0.0,0.0,20.0,21.1,21.1,20.6,0.0,95,0.0,2020,Waiver
341,Dare Ogunbowale,JAX,RB,26,14,2,0,0,0,0,0,32,145,4.53,0,20,10,54,5.4,0,0,0,0,0.0,0.0,20.0,29.9,32.9,24.9,0.0,96,0.0,2020,Waiver
343,Antonio Williams,BUF,RB,23,1,0,0,0,0,0,0,12,63,5.25,2,1,1,20,20.0,0,0,0,2,0.0,0.0,20.0,21.3,21.3,20.8,0.0,94,0.0,2020,Waiver
349,C.J. Ham,MIN,RB,27,15,11,0,0,0,0,0,5,18,3.6,0,13,8,97,12.13,1,0,0,1,0.0,0.0,18.0,25.5,25.5,21.5,0.0,99,0.0,2020,Waiver
353,D'Ernest Johnson,CLE,RB,24,16,0,0,0,0,0,0,33,166,5.03,0,4,3,14,4.67,0,1,0,0,0.0,0.0,18.0,21.0,24.0,19.5,0.0,98,0.0,2020,Waiver
360,Ke'Shawn Vaughn,TAM,RB,23,10,0,0,0,0,0,0,26,109,4.19,0,10,5,34,6.8,1,1,1,1,0.0,0.0,18.0,23.3,27.3,20.8,0.0,97,0.0,2020,Waiver
363,Alec Ingold,LVR,RB,24,16,4,0,0,0,0,0,3,4,1.33,0,17,12,110,9.17,1,0,0,1,0.0,0.0,17.0,29.4,32.4,23.4,0.0,100,0.0,2020,Waiver
365,Anthony McFarland Jr.,PIT,RB,21,11,0,0,0,0,0,0,33,113,3.42,0,10,6,54,9.0,0,0,0,0,0.0,0.0,17.0,22.7,25.7,19.7,0.0,101,0.0,2020,Waiver
371,Trayveon Williams,CIN,RB,23,10,0,0,0,0,0,0,26,157,6.04,0,5,5,30,6.0,0,1,1,0,0.0,0.0,17.0,21.7,25.7,19.2,0.0,102,0.0,2020,Waiver
374,Corey Clement,PHI,RB,26,15,0,0,0,0,0,0,21,75,3.57,1,6,5,25,5.0,0,0,0,1,0.0,0.0,16.0,21.0,21.0,18.5,0.0,104,0.0,2020,Waiver
375,D'Onta Foreman,TEN,RB,24,6,0,0,0,0,0,0,22,95,4.32,0,1,1,5,5.0,1,0,0,1,0.0,0.0,16.0,17.0,17.0,16.5,0.0,103,0.0,2020,Waiver
376,Malcolm Perry,MIA,RB,23,9,2,0,0,0,0,0,3,5,1.67,0,13,9,92,10.22,1,1,0,1,0.0,0.0,16.0,24.7,24.7,20.2,0.0,105,0.0,2020,Waiver
380,Reggie Bonnafon,CAR,RB,24,2,0,0,0,0,0,0,12,69,5.75,0,2,2,18,9.0,1,0,0,1,0.0,0.0,15.0,16.7,16.7,15.7,0.0,109,0.0,2020,Waiver
382,Tyler Ervin,GNB,RB,27,8,0,0,0,0,0,0,13,67,5.15,0,15,11,84,7.64,0,0,0,0,0.0,0.0,15.0,26.1,26.1,20.6,0.0,108,0.0,2020,Waiver
385,Gabe Nabers,LAC,RB,23,16,5,0,0,0,0,0,2,7,3.5,0,7,5,25,5.0,2,0,0,2,0.0,0.0,15.0,20.2,20.2,17.7,0.0,106,0.0,2020,Waiver
388,T.J. Yeldon,BUF,RB,27,3,0,0,0,0,0,0,10,70,7.0,0,4,1,22,22.0,1,1,0,1,0.0,0.0,15.0,16.2,16.2,15.7,0.0,107,0.0,2020,Waiver
390,Darrynton Evans,TEN,RB,22,5,0,0,0,0,0,0,14,54,3.86,0,4,2,27,13.5,1,0,0,1,0.0,0.0,14.0,16.1,16.1,15.1,0.0,110,0.0,2020,Waiver
394,Mike Boone,MIN,RB,25,16,0,0,0,0,0,0,11,59,5.36,1,2,2,10,5.0,0,0,0,1,0.0,0.0,13.0,14.9,14.9,13.9,0.0,112,0.0,2020,Waiver
396,LeSean McCoy,TAM,RB,32,10,0,0,0,0,0,0,10,31,3.1,0,19,15,101,6.73,0,0,0,0,0.0,0.0,13.0,28.2,31.2,20.7,0.0,111,0.0,2020,Waiver
397,Ty Montgomery,NOR,RB,27,6,1,0,0,0,0,0,19,101,5.32,0,6,3,27,9.0,0,0,0,0,0.0,0.0,13.0,15.8,18.8,14.3,0.0,113,0.0,2020,Waiver
398,Ryan Nall,CHI,RB,25,16,0,0,0,0,0,0,3,0,0.0,0,9,8,67,8.38,1,0,0,1,0.0,0.0,13.0,20.7,20.7,16.7,0.0,114,0.0,2020,Waiver
401,Tarik Cohen,CHI,RB,25,3,0,0,0,0,0,0,14,74,5.29,0,9,6,41,6.83,0,0,0,0,0.0,0.0,12.0,17.5,17.5,14.5,0.0,118,0.0,2020,Waiver
405,Patrick Laird,MIA,RB,25,16,0,0,0,0,0,0,13,72,5.54,0,12,10,68,6.8,0,1,1,0,0.0,0.0,12.0,22.0,23.0,17.0,0.0,116,0.0,2020,Waiver
408,Troymaine Pope,LAC,RB,27,6,0,0,0,0,0,0,15,76,5.07,0,10,8,42,5.25,0,0,0,0,0.0,0.0,12.0,19.8,19.8,15.8,0.0,117,0.0,2020,Waiver
409,DeAndre Washington,2TM,RB,27,4,1,0,0,0,0,0,31,91,2.94,0,10,5,30,6.0,0,0,0,0,0.0,0.0,12.0,17.1,17.1,14.6,0.0,115,0.0,2020,Waiver
419,J.J. Taylor,NWE,RB,22,6,0,0,0,0,0,0,23,110,4.78,0,2,1,4,4.0,0,0,0,0,0.0,0.0,11.0,12.4,15.4,11.9,0.0,119,0.0,2020,Waiver
423,Jakob Johnson,NWE,RB,26,16,11,0,0,0,0,0,0,0,0.0,0,9,8,35,4.38,1,1,0,1,0.0,0.0,10.0,17.5,17.5,13.5,0.0,120,0.0,2020,Waiver
427,Saquon Barkley,NYG,RB,23,2,2,0,0,0,0,0,19,34,1.79,0,9,6,60,10.0,0,0,0,0,0.0,0.0,9.0,15.4,15.4,12.4,0.0,121,0.0,2020,Waiver
430,Tevin Coleman,SFO,RB,27,8,1,0,0,0,0,0,28,53,1.89,0,5,4,34,8.5,0,0,0,0,0.0,0.0,9.0,12.7,12.7,10.7,0.0,123,0.0,2020,Waiver
435,Artavis Pierce,CHI,RB,24,5,0,0,0,0,0,0,6,34,5.67,1,0,0,0,0.0,0,0,0,1,0.0,0.0,9.0,9.4,9.4,9.4,0.0,122,0.0,2020,Waiver
442,Justice Hill,BAL,RB,23,12,0,0,0,0,0,0,12,60,5.0,0,5,5,20,4.0,0,0,0,0,0.0,0.0,8.0,13.0,13.0,10.5,0.0,125,0.0,2020,Waiver
444,C.J. Prosise,HOU,RB,26,10,0,0,0,0,0,0,10,19,1.9,0,5,5,18,3.6,1,1,1,1,0.0,0.0,8.0,12.7,13.7,10.2,0.0,126,0.0,2020,Waiver
445,Patrick Ricard,BAL,RB,26,15,10,0,0,0,0,0,1,-1,-1.0,0,12,9,45,5.0,1,1,1,1,0.0,0.0,8.0,17.4,18.4,12.9,0.0,124,0.0,2020,Waiver
449,Buddy Howell,HOU,RB,24,14,0,0,0,0,0,0,16,64,4.0,0,2,1,3,3.0,0,0,0,0,0.0,0.0,7.0,7.7,7.7,7.2,0.0,130,0.0,2020,Waiver
450,Jaylen Samuels,PIT,RB,24,14,1,0,0,0,0,0,9,28,3.11,0,14,9,46,5.11,0,0,0,0,0.0,0.0,7.0,16.4,16.4,11.9,0.0,127,0.0,2020,Waiver
451,Anthony Sherman,KAN,RB,32,13,1,0,0,0,0,0,3,8,2.67,0,2,1,5,5.0,1,0,0,1,0.0,0.0,7.0,8.3,8.3,7.8,0.0,128,0.0,2020,Waiver
452,Keith Smith,ATL,RB,28,16,7,0,0,0,0,0,4,7,1.75,0,15,11,59,5.36,0,0,0,0,0.0,0.0,7.0,17.6,17.6,12.1,0.0,131,0.0,2020,Waiver
455,Jonathan Ward,ARI,RB,23,14,0,0,0,0,0,0,0,0,0.0,0,1,1,11,11.0,1,0,0,1,0.0,0.0,7.0,8.1,8.1,7.6,0.0,129,0.0,2020,Waiver
460,Marlon Mack,IND,RB,24,1,1,0,0,0,0,0,4,26,6.5,0,3,3,30,10.0,0,0,0,0,0.0,0.0,6.0,8.6,8.6,7.1,0.0,133,0.0,2020,Waiver
464,Theo Riddick,LVR,RB,29,4,0,0,0,0,0,0,6,14,2.33,0,6,5,43,8.6,0,0,0,0,0.0,0.0,6.0,10.7,10.7,8.2,0.0,132,0.0,2020,Waiver
